TimeStamp,PM1(Ug/m3),PM2.5(Ug/m3),PM10(Ug/m3),field8,hour,Hour
2018-10-20 02:00:00,,,,,2,0 days 02:00:00.000000000
2018-10-20 03:00:00,,,,,3,0 days 03:00:00.000000000
2018-10-20 04:00:00,,,,,4,0 days 04:00:00.000000000
2018-10-20 05:00:00,,,,,5,0 days 05:00:00.000000000
2018-10-20 06:00:00,,,,,6,0 days 06:00:00.000000000
2018-10-20 07:00:00,,,,,7,0 days 07:00:00.000000000
2018-10-20 08:00:00,,,,,8,0 days 08:00:00.000000000
2018-10-20 09:00:00,,,,,9,0 days 09:00:00.000000000
2018-10-20 10:00:00,,,,,10,0 days 10:00:00.000000000
2018-10-20 11:00:00,,,,,11,0 days 11:00:00.000000000
2018-10-20 12:00:00,,,,,12,0 days 12:00:00.000000000
2018-10-20 13:00:00,,,,,13,0 days 13:00:00.000000000
2018-10-20 14:00:00,,,,,14,0 days 14:00:00.000000000
2018-10-20 15:00:00,,,,,15,0 days 15:00:00.000000000
2018-10-20 16:00:00,,,,,16,0 days 16:00:00.000000000
2018-10-20 17:00:00,,,,,17,0 days 17:00:00.000000000
2018-10-20 18:00:00,,,,,18,0 days 18:00:00.000000000
2018-10-20 19:00:00,,,,,19,0 days 19:00:00.000000000
2018-10-20 20:00:00,,,,,20,0 days 20:00:00.000000000
2018-10-20 21:00:00,,,,,21,0 days 21:00:00.000000000
2018-10-20 22:00:00,,,,,22,0 days 22:00:00.000000000
2018-10-20 23:00:00,,,,,23,0 days 23:00:00.000000000
2018-10-21 00:00:00,,,,,0,0 days 00:00:00.000000000
2018-10-21 01:00:00,,,,,1,0 days 01:00:00.000000000
2018-10-21 02:00:00,,,,,2,0 days 02:00:00.000000000
2018-10-21 03:00:00,,,,,3,0 days 03:00:00.000000000
2018-10-21 04:00:00,,,,,4,0 days 04:00:00.000000000
2018-10-21 05:00:00,,,,,5,0 days 05:00:00.000000000
2018-10-21 06:00:00,,,,,6,0 days 06:00:00.000000000
2018-10-21 07:00:00,,,,,7,0 days 07:00:00.000000000
2018-10-21 08:00:00,,,,,8,0 days 08:00:00.000000000
2018-10-21 09:00:00,,,,,9,0 days 09:00:00.000000000
2018-10-21 10:00:00,,,,,10,0 days 10:00:00.000000000
2018-10-21 11:00:00,,,,,11,0 days 11:00:00.000000000
2018-10-21 12:00:00,,,,,12,0 days 12:00:00.000000000
2018-10-21 13:00:00,,,,,13,0 days 13:00:00.000000000
2018-10-21 14:00:00,,,,,14,0 days 14:00:00.000000000
2018-10-21 15:00:00,,,,,15,0 days 15:00:00.000000000
2018-10-21 16:00:00,,,,,16,0 days 16:00:00.000000000
2018-10-21 17:00:00,,,,,17,0 days 17:00:00.000000000
2018-10-21 18:00:00,,,,,18,0 days 18:00:00.000000000
2018-10-21 19:00:00,,,,,19,0 days 19:00:00.000000000
2018-10-21 20:00:00,,,,,20,0 days 20:00:00.000000000
2018-10-21 21:00:00,,,,,21,0 days 21:00:00.000000000
2018-10-21 22:00:00,,,,,22,0 days 22:00:00.000000000
2018-10-21 23:00:00,,,,,23,0 days 23:00:00.000000000
2018-10-22 00:00:00,,,,,0,0 days 00:00:00.000000000
2018-10-22 01:00:00,,,,,1,0 days 01:00:00.000000000
2018-10-22 02:00:00,,,,,2,0 days 02:00:00.000000000
2018-10-22 03:00:00,,,,,3,0 days 03:00:00.000000000
2018-10-22 04:00:00,,,,,4,0 days 04:00:00.000000000
2018-10-22 05:00:00,,,,,5,0 days 05:00:00.000000000
2018-10-22 06:00:00,,,,,6,0 days 06:00:00.000000000
2018-10-22 07:00:00,,,,,7,0 days 07:00:00.000000000
2018-10-22 08:00:00,,,,,8,0 days 08:00:00.000000000
2018-10-22 09:00:00,,,,,9,0 days 09:00:00.000000000
2018-10-22 10:00:00,,,,,10,0 days 10:00:00.000000000
2018-10-22 11:00:00,,,,,11,0 days 11:00:00.000000000
2018-10-22 12:00:00,,,,,12,0 days 12:00:00.000000000
2018-10-22 13:00:00,,,,,13,0 days 13:00:00.000000000
2018-10-22 14:00:00,,,,,14,0 days 14:00:00.000000000
2018-10-22 15:00:00,,,,,15,0 days 15:00:00.000000000
2018-10-22 16:00:00,,,,,16,0 days 16:00:00.000000000
2018-10-22 17:00:00,,,,,17,0 days 17:00:00.000000000
2018-10-22 18:00:00,,,,,18,0 days 18:00:00.000000000
2018-10-22 19:00:00,,,,,19,0 days 19:00:00.000000000
2018-10-22 20:00:00,,,,,20,0 days 20:00:00.000000000
2018-10-22 21:00:00,,,,,21,0 days 21:00:00.000000000
2018-10-22 22:00:00,,,,,22,0 days 22:00:00.000000000
2018-10-22 23:00:00,,,,,23,0 days 23:00:00.000000000
2018-10-23 00:00:00,,,,,0,0 days 00:00:00.000000000
2018-10-23 01:00:00,,,,,1,0 days 01:00:00.000000000
2018-10-23 02:00:00,,,,,2,0 days 02:00:00.000000000
2018-10-23 03:00:00,,,,,3,0 days 03:00:00.000000000
2018-10-23 04:00:00,,,,,4,0 days 04:00:00.000000000
2018-10-23 05:00:00,,,,,5,0 days 05:00:00.000000000
2018-10-23 06:00:00,,,,,6,0 days 06:00:00.000000000
2018-10-23 07:00:00,,,,,7,0 days 07:00:00.000000000
2018-10-23 08:00:00,,,,,8,0 days 08:00:00.000000000
2018-10-23 09:00:00,,,,,9,0 days 09:00:00.000000000
2018-10-23 10:00:00,,,,,10,0 days 10:00:00.000000000
2018-10-23 11:00:00,,,,,11,0 days 11:00:00.000000000
2018-10-23 12:00:00,,,,,12,0 days 12:00:00.000000000
2018-10-23 13:00:00,,,,,13,0 days 13:00:00.000000000
2018-10-23 14:00:00,,,,,14,0 days 14:00:00.000000000
2018-10-23 15:00:00,,,,,15,0 days 15:00:00.000000000
2018-10-23 16:00:00,,,,,16,0 days 16:00:00.000000000
2018-10-23 17:00:00,,,,,17,0 days 17:00:00.000000000
2018-10-23 18:00:00,,,,,18,0 days 18:00:00.000000000
2018-10-23 19:00:00,,,,,19,0 days 19:00:00.000000000
2018-10-23 20:00:00,,,,,20,0 days 20:00:00.000000000
2018-10-23 21:00:00,,,,,21,0 days 21:00:00.000000000
2018-10-23 22:00:00,,,,,22,0 days 22:00:00.000000000
2018-10-23 23:00:00,,,,,23,0 days 23:00:00.000000000
2018-10-24 00:00:00,,,,,0,0 days 00:00:00.000000000
2018-10-24 01:00:00,,,,,1,0 days 01:00:00.000000000
2018-10-24 02:00:00,,,,,2,0 days 02:00:00.000000000
2018-10-24 03:00:00,,,,,3,0 days 03:00:00.000000000
2018-10-24 04:00:00,,,,,4,0 days 04:00:00.000000000
2018-10-24 05:00:00,,,,,5,0 days 05:00:00.000000000
2018-10-24 06:00:00,,,,,6,0 days 06:00:00.000000000
2018-10-24 07:00:00,,,,,7,0 days 07:00:00.000000000
2018-10-24 08:00:00,,,,,8,0 days 08:00:00.000000000
2018-10-24 09:00:00,,,,,9,0 days 09:00:00.000000000
2018-10-24 10:00:00,,,,,10,0 days 10:00:00.000000000
2018-10-24 11:00:00,,,,,11,0 days 11:00:00.000000000
2018-10-24 12:00:00,,,,,12,0 days 12:00:00.000000000
2018-10-24 13:00:00,,,,,13,0 days 13:00:00.000000000
2018-10-24 14:00:00,,,,,14,0 days 14:00:00.000000000
2018-10-24 15:00:00,,,,,15,0 days 15:00:00.000000000
2018-10-24 16:00:00,,,,,16,0 days 16:00:00.000000000
2018-10-24 17:00:00,,,,,17,0 days 17:00:00.000000000
2018-10-24 18:00:00,,,,,18,0 days 18:00:00.000000000
2018-10-24 19:00:00,,,,,19,0 days 19:00:00.000000000
2018-10-24 20:00:00,,,,,20,0 days 20:00:00.000000000
2018-10-24 21:00:00,,,,,21,0 days 21:00:00.000000000
2018-10-24 22:00:00,,,,,22,0 days 22:00:00.000000000
2018-10-24 23:00:00,,,,,23,0 days 23:00:00.000000000
2018-10-25 00:00:00,,,,,0,0 days 00:00:00.000000000
2018-10-25 01:00:00,,,,,1,0 days 01:00:00.000000000
2018-10-25 02:00:00,,,,,2,0 days 02:00:00.000000000
2018-10-25 03:00:00,,,,,3,0 days 03:00:00.000000000
2018-10-25 04:00:00,,,,,4,0 days 04:00:00.000000000
2018-10-25 05:00:00,,,,,5,0 days 05:00:00.000000000
2018-10-25 06:00:00,,,,,6,0 days 06:00:00.000000000
2018-10-25 07:00:00,,,,,7,0 days 07:00:00.000000000
2018-10-25 08:00:00,,,,,8,0 days 08:00:00.000000000
2018-10-25 09:00:00,,,,,9,0 days 09:00:00.000000000
2018-10-25 10:00:00,,,,,10,0 days 10:00:00.000000000
2018-10-25 11:00:00,,,,,11,0 days 11:00:00.000000000
2018-10-25 12:00:00,2.47,4.43,9.55,4.28,12,0 days 12:00:00.000000000
2018-10-25 13:00:00,3.1,5.54,14.15,4.51,13,0 days 13:00:00.000000000
2018-10-25 14:00:00,2.96,5.29,15.67,4.49,14,0 days 14:00:00.000000000
2018-10-25 15:00:00,4.46,7.76,21.04,4.52,15,0 days 15:00:00.000000000
2018-10-25 16:00:00,4.14,7.78,23.53,4.51,16,0 days 16:00:00.000000000
2018-10-25 17:00:00,5.01,9.5,26.53,4.51,17,0 days 17:00:00.000000000
2018-10-25 18:00:00,5.85,11.29,31.85,4.51,18,0 days 18:00:00.000000000
2018-10-25 19:00:00,1.66,3.55,40.96,4.51,19,0 days 19:00:00.000000000
2018-10-25 20:00:00,3.68,7.16,20.76,4.51,20,0 days 20:00:00.000000000
2018-10-25 21:00:00,1.67,3.06,4.27,4.5,21,0 days 21:00:00.000000000
2018-10-25 22:00:00,1.75,3.13,4.39,4.5,22,0 days 22:00:00.000000000
2018-10-25 23:00:00,1.85,3.32,5.17,4.5,23,0 days 23:00:00.000000000
2018-10-26 00:00:00,2.01,3.63,6.31,4.5,0,0 days 00:00:00.000000000
2018-10-26 01:00:00,2.48,4.38,7.19,4.5,1,0 days 01:00:00.000000000
2018-10-26 02:00:00,2.46,4.49,9.47,4.5,2,0 days 02:00:00.000000000
2018-10-26 03:00:00,4.8,9.4,27.03,4.5,3,0 days 03:00:00.000000000
2018-10-26 04:00:00,5.62,11.0,35.18,4.5,4,0 days 04:00:00.000000000
2018-10-26 05:00:00,1.6,2.92,8.5,4.49,5,0 days 05:00:00.000000000
2018-10-26 06:00:00,1.33,2.5,7.56,4.48,6,0 days 06:00:00.000000000
2018-10-26 07:00:00,2.03,3.85,12.27,4.42,7,0 days 07:00:00.000000000
2018-10-26 08:00:00,2.15,4.05,13.57,4.41,8,0 days 08:00:00.000000000
2018-10-26 09:00:00,2.37,4.63,15.69,4.37,9,0 days 09:00:00.000000000
2018-10-26 10:00:00,3.04,6.13,21.43,4.35,10,0 days 10:00:00.000000000
2018-10-26 11:00:00,2.26,4.39,15.15,4.39,11,0 days 11:00:00.000000000
2018-10-26 12:00:00,2.12,3.7,10.88,4.39,12,0 days 12:00:00.000000000
2018-10-26 13:00:00,4.63,7.61,26.15,4.41,13,0 days 13:00:00.000000000
2018-10-26 14:00:00,2.8,4.84,14.26,4.4,14,0 days 14:00:00.000000000
2018-10-26 15:00:00,2.86,4.98,15.0,4.4,15,0 days 15:00:00.000000000
2018-10-26 16:00:00,4.28,7.03,17.2,4.4,16,0 days 16:00:00.000000000
2018-10-26 17:00:00,5.75,9.69,26.17,4.41,17,0 days 17:00:00.000000000
2018-10-26 18:00:00,3.96,7.29,23.23,4.41,18,0 days 18:00:00.000000000
2018-10-26 19:00:00,4.26,7.9,25.8,4.4,19,0 days 19:00:00.000000000
2018-10-26 20:00:00,5.53,10.06,30.56,4.41,20,0 days 20:00:00.000000000
2018-10-26 21:00:00,2.12,3.87,12.27,4.42,21,0 days 21:00:00.000000000
2018-10-26 22:00:00,5.89,12.4,86.23,4.42,22,0 days 22:00:00.000000000
2018-10-26 23:00:00,3.17,6.07,20.97,4.41,23,0 days 23:00:00.000000000
2018-10-27 00:00:00,2.39,5.05,54.39,4.41,0,0 days 00:00:00.000000000
2018-10-27 01:00:00,2.84,8.02,150.2,4.39,1,0 days 01:00:00.000000000
2018-10-27 02:00:00,2.19,4.41,21.09,4.39,2,0 days 02:00:00.000000000
2018-10-27 03:00:00,4.35,7.88,10.95,4.38,3,0 days 03:00:00.000000000
2018-10-27 04:00:00,6.7,11.15,13.24,4.39,4,0 days 04:00:00.000000000
2018-10-27 05:00:00,4.73,7.96,13.43,4.4,5,0 days 05:00:00.000000000
2018-10-27 06:00:00,2.71,4.64,12.43,4.41,6,0 days 06:00:00.000000000
2018-10-27 07:00:00,2.35,4.42,14.11,4.4,7,0 days 07:00:00.000000000
2018-10-27 08:00:00,2.17,3.91,12.38,4.39,8,0 days 08:00:00.000000000
2018-10-27 09:00:00,2.07,3.83,13.54,4.4,9,0 days 09:00:00.000000000
2018-10-27 10:00:00,2.05,3.67,12.55,4.36,10,0 days 10:00:00.000000000
2018-10-27 11:00:00,2.96,5.36,13.89,4.37,11,0 days 11:00:00.000000000
2018-10-27 12:00:00,3.01,5.43,17.55,4.37,12,0 days 12:00:00.000000000
2018-10-27 13:00:00,1.72,3.11,9.74,4.39,13,0 days 13:00:00.000000000
2018-10-27 14:00:00,1.94,3.62,13.5,4.37,14,0 days 14:00:00.000000000
2018-10-27 15:00:00,2.5,4.21,12.58,4.38,15,0 days 15:00:00.000000000
2018-10-27 16:00:00,4.64,7.43,16.59,4.35,16,0 days 16:00:00.000000000
2018-10-27 17:00:00,5.06,8.39,22.63,4.38,17,0 days 17:00:00.000000000
2018-10-27 18:00:00,4.47,7.77,23.33,4.37,18,0 days 18:00:00.000000000
2018-10-27 19:00:00,5.07,9.43,32.31,4.37,19,0 days 19:00:00.000000000
2018-10-27 20:00:00,6.45,11.52,32.11,4.4,20,0 days 20:00:00.000000000
2018-10-27 21:00:00,5.37,9.11,20.36,4.39,21,0 days 21:00:00.000000000
2018-10-27 22:00:00,3.77,6.34,10.86,4.39,22,0 days 22:00:00.000000000
2018-10-27 23:00:00,5.2,8.52,12.54,4.39,23,0 days 23:00:00.000000000
2018-10-28 00:00:00,2.57,4.63,7.79,4.41,0,0 days 00:00:00.000000000
2018-10-28 01:00:00,0.81,1.48,3.08,4.4,1,0 days 01:00:00.000000000
2018-10-28 02:00:00,1.31,2.29,3.78,4.39,2,0 days 02:00:00.000000000
