TimeStamp,PM1(Ug/m3),PM10(Ug/m3),PM2.5(Ug/m3),hour,Hour
2019-05-23 05:00:00,14.94,20.2,19.42,5,0 days 05:00:00.000000000
2019-05-23 06:00:00,5.26,6.91,6.66,6,0 days 06:00:00.000000000
2019-05-23 07:00:00,5.82,7.51,7.19,7,0 days 07:00:00.000000000
2019-05-23 08:00:00,10.58,15.58,14.91,8,0 days 08:00:00.000000000
2019-05-23 09:00:00,12.83,18.92,17.4,9,0 days 09:00:00.000000000
2019-05-23 10:00:00,8.64,11.12,10.82,10,0 days 10:00:00.000000000
2019-05-23 11:00:00,9.59,12.62,12.29,11,0 days 11:00:00.000000000
2019-05-23 12:00:00,9.02,12.5,12.13,12,0 days 12:00:00.000000000
2019-05-23 13:00:00,3.31,4.48,4.31,13,0 days 13:00:00.000000000
2019-05-23 14:00:00,2.09,2.84,2.73,14,0 days 14:00:00.000000000
2019-05-23 15:00:00,3.6,4.74,4.56,15,0 days 15:00:00.000000000
2019-05-23 16:00:00,2.61,3.68,3.44,16,0 days 16:00:00.000000000
2019-05-23 17:00:00,4.55,5.94,5.75,17,0 days 17:00:00.000000000
2019-05-23 18:00:00,5.56,7.23,7.07,18,0 days 18:00:00.000000000
2019-05-23 19:00:00,7.96,10.56,10.29,19,0 days 19:00:00.000000000
2019-05-23 20:00:00,9.23,11.98,11.62,20,0 days 20:00:00.000000000
2019-05-23 21:00:00,12.8,17.14,16.65,21,0 days 21:00:00.000000000
2019-05-23 22:00:00,9.5,12.69,12.3,22,0 days 22:00:00.000000000
2019-05-23 23:00:00,8.86,11.82,11.53,23,0 days 23:00:00.000000000
2019-05-24 00:00:00,5.0,6.69,6.44,0,0 days 00:00:00.000000000
2019-05-24 01:00:00,5.49,7.27,7.04,1,0 days 01:00:00.000000000
2019-05-24 02:00:00,7.26,9.83,9.51,2,0 days 02:00:00.000000000
2019-05-24 03:00:00,5.67,7.66,7.44,3,0 days 03:00:00.000000000
2019-05-24 04:00:00,0.25,0.5,0.41,4,0 days 04:00:00.000000000
2019-05-24 05:00:00,0.88,1.46,1.32,5,0 days 05:00:00.000000000
2019-05-24 06:00:00,0.53,0.76,0.64,6,0 days 06:00:00.000000000
2019-05-24 07:00:00,0.1,0.16,0.15,7,0 days 07:00:00.000000000
2019-05-24 08:00:00,3.28,4.34,4.21,8,0 days 08:00:00.000000000
2019-05-24 09:00:00,10.71,14.62,14.14,9,0 days 09:00:00.000000000
2019-05-24 10:00:00,14.37,18.45,18.02,10,0 days 10:00:00.000000000
2019-05-24 11:00:00,13.8,17.55,17.05,11,0 days 11:00:00.000000000
2019-05-24 12:00:00,13.55,17.39,16.97,12,0 days 12:00:00.000000000
2019-05-24 13:00:00,16.79,21.5,20.79,13,0 days 13:00:00.000000000
2019-05-24 14:00:00,4.77,6.08,5.89,14,0 days 14:00:00.000000000
2019-05-24 15:00:00,2.49,3.36,3.21,15,0 days 15:00:00.000000000
2019-05-24 16:00:00,2.18,3.0,2.84,16,0 days 16:00:00.000000000
2019-05-24 17:00:00,3.13,4.25,4.03,17,0 days 17:00:00.000000000
2019-05-24 18:00:00,3.96,5.21,5.06,18,0 days 18:00:00.000000000
2019-05-24 19:00:00,4.31,5.8,5.51,19,0 days 19:00:00.000000000
2019-05-24 20:00:00,1.8,2.41,2.31,20,0 days 20:00:00.000000000
2019-05-24 21:00:00,3.23,4.68,4.42,21,0 days 21:00:00.000000000
2019-05-24 22:00:00,13.9,19.03,18.31,22,0 days 22:00:00.000000000
2019-05-24 23:00:00,39.78,53.83,41.8,23,0 days 23:00:00.000000000
2019-05-25 00:00:00,45.53,61.34,45.25,0,0 days 00:00:00.000000000
2019-05-25 01:00:00,38.06,51.51,40.9,1,0 days 01:00:00.000000000
2019-05-25 02:00:00,43.85,59.62,44.55,2,0 days 02:00:00.000000000
2019-05-25 03:00:00,55.79,76.74,51.09,3,0 days 03:00:00.000000000
2019-05-25 04:00:00,39.9,56.44,43.17,4,0 days 04:00:00.000000000
2019-05-25 05:00:00,32.92,49.7,39.63,5,0 days 05:00:00.000000000
2019-05-25 06:00:00,38.12,55.69,41.3,6,0 days 06:00:00.000000000
2019-05-25 07:00:00,7.75,10.29,9.96,7,0 days 07:00:00.000000000
2019-05-25 08:00:00,1.83,2.69,2.52,8,0 days 08:00:00.000000000
2019-05-25 09:00:00,2.3,3.19,3.01,9,0 days 09:00:00.000000000
2019-05-25 10:00:00,2.62,3.43,3.3,10,0 days 10:00:00.000000000
2019-05-25 11:00:00,1.91,2.59,2.47,11,0 days 11:00:00.000000000
2019-05-25 12:00:00,0.26,0.48,0.45,12,0 days 12:00:00.000000000
2019-05-25 13:00:00,0.17,0.45,0.36,13,0 days 13:00:00.000000000
2019-05-25 14:00:00,0.92,1.61,1.39,14,0 days 14:00:00.000000000
2019-05-25 15:00:00,1.89,2.71,2.52,15,0 days 15:00:00.000000000
2019-05-25 16:00:00,2.44,3.37,3.16,16,0 days 16:00:00.000000000
2019-05-25 17:00:00,4.25,5.55,5.36,17,0 days 17:00:00.000000000
2019-05-25 18:00:00,8.27,11.11,10.7,18,0 days 18:00:00.000000000
2019-05-25 19:00:00,12.53,17.42,16.88,19,0 days 19:00:00.000000000
2019-05-25 20:00:00,15.63,22.1,21.12,20,0 days 20:00:00.000000000
2019-05-25 21:00:00,14.93,20.94,20.12,21,0 days 21:00:00.000000000
2019-05-25 22:00:00,12.25,16.71,16.19,22,0 days 22:00:00.000000000
2019-05-25 23:00:00,9.06,12.21,11.77,23,0 days 23:00:00.000000000
2019-05-26 00:00:00,5.45,7.08,6.87,0,0 days 00:00:00.000000000
2019-05-26 01:00:00,3.53,4.6,4.43,1,0 days 01:00:00.000000000
2019-05-26 02:00:00,3.07,3.93,3.78,2,0 days 02:00:00.000000000
2019-05-26 03:00:00,4.8,6.02,5.85,3,0 days 03:00:00.000000000
2019-05-26 04:00:00,3.26,4.24,4.06,4,0 days 04:00:00.000000000
2019-05-26 05:00:00,5.18,6.82,6.52,5,0 days 05:00:00.000000000
2019-05-26 06:00:00,3.75,5.5,5.11,6,0 days 06:00:00.000000000
2019-05-26 07:00:00,1.15,1.98,1.79,7,0 days 07:00:00.000000000
2019-05-26 08:00:00,2.11,3.0,2.83,8,0 days 08:00:00.000000000
2019-05-26 09:00:00,5.45,7.37,7.04,9,0 days 09:00:00.000000000
2019-05-26 10:00:00,6.57,8.57,8.31,10,0 days 10:00:00.000000000
2019-05-26 11:00:00,4.9,6.31,6.15,11,0 days 11:00:00.000000000
