TimeStamp,PM2.5(Ug/m3),hour,EVI,NDVI,humidity (%),precipitation (mm),pressure (kPa),radiation (W/m2),temperature (oC),windspeed (m/s),winddirection_E,winddirection_N,winddirection_NE,winddirection_NW,winddirection_S,winddirection_SE,winddirection_SW,winddirection_W
2018-08-03 05:00:00,100.0,5,0.1972,0.3562,92,0.0,87.84,0.0,19.24,0.51,0,0,0,0,0,1,0,0
2018-08-03 06:00:00,88.0,6,0.1972,0.3562,90,0.0,87.92,0.07,19.26,0.49,0,0,1,0,0,0,0,0
2018-08-03 07:00:00,50.0,7,0.1972,0.3562,92,1.12,87.99,3.85,18.56,0.53,1,0,0,0,0,0,0,0
2018-08-03 08:00:00,67.0,8,0.1972,0.3562,95,5.34,88.09,13.77,18.33,0.88,0,0,0,0,0,1,0,0
2018-08-03 09:00:00,54.0,9,0.1972,0.3562,99,1.0,88.09,168.5,18.45,0.81,0,0,0,0,0,1,0,0
2018-08-03 10:00:00,78.0,10,0.1972,0.3562,96,0.02,88.08,480.85,20.53,0.66,0,0,1,0,0,0,0,0
2018-08-03 11:00:00,65.0,11,0.1972,0.3562,82,0.0,88.06,536.83,22.03,0.57,0,0,1,0,0,0,0,0
2018-08-03 12:00:00,46.0,12,0.1972,0.3562,69,0.0,88.02,823.65,24.77,0.69,1,0,0,0,0,0,0,0
2018-08-03 13:00:00,57.0,13,0.1972,0.3562,62,0.0,87.94,776.92,26.86,0.62,0,0,0,0,0,1,0,0
2018-08-03 14:00:00,65.0,14,0.1972,0.3562,57,0.0,87.84,396.13,27.54,0.64,0,0,0,0,0,0,0,1
2018-08-03 15:00:00,66.0,15,0.1972,0.3562,59,0.0,87.75,356.25,27.31,0.74,0,0,0,0,1,0,0,0
2018-08-03 16:00:00,50.0,16,0.1972,0.3562,58,0.0,87.72,269.11,28.03,0.72,0,0,0,0,1,0,0,0
2018-08-03 17:00:00,38.0,17,0.1972,0.3562,58,0.0,87.7,185.58,27.56,0.78,0,0,0,0,1,0,0,0
2018-08-03 18:00:00,44.0,18,0.1972,0.3562,62,0.0,87.71,35.12,25.45,0.5,0,0,0,0,0,1,0,0
2018-08-03 19:00:00,51.0,19,0.1972,0.3562,69,0.0,87.74,0.37,23.22,0.34,0,0,0,0,0,0,1,0
2018-08-03 20:00:00,65.0,20,0.1972,0.3562,73,0.0,87.76,0.0,22.2,0.34,0,0,0,0,0,0,1,0
2018-08-03 21:00:00,98.0,21,0.1972,0.3562,78,0.0,87.8,0.0,21.44,0.31,0,0,0,0,0,0,0,1
2018-08-03 22:00:00,73.0,22,0.1972,0.3562,80,0.0,87.85,0.0,20.89,0.29,0,0,0,0,0,0,1,0
2018-08-03 23:00:00,49.0,23,0.1972,0.3562,83,0.0,87.87,0.0,20.38,0.2,0,0,0,0,0,0,1,0
2018-08-04 00:00:00,56.0,0,0.1972,0.3562,87,0.0,87.86,0.0,20.02,0.24,0,0,0,0,0,0,0,1
2018-08-04 01:00:00,61.0,1,0.1972,0.3562,89,0.0,87.81,0.0,19.6,0.27,0,0,0,0,1,0,0,0
2018-08-04 02:00:00,64.0,2,0.1972,0.3562,91,0.0,87.79,0.0,19.54,0.42,0,0,0,0,0,1,0,0
2018-08-04 03:00:00,67.0,3,0.1972,0.3562,94,0.0,87.8,0.0,19.82,0.65,0,0,0,0,0,1,0,0
2018-08-04 04:00:00,58.0,4,0.1972,0.3562,94,0.0,87.8,0.0,19.4,0.54,0,0,0,0,1,0,0,0
2018-08-04 05:00:00,120.0,5,0.1972,0.3562,95,0.0,87.82,0.0,18.55,0.69,0,0,0,0,0,1,0,0
2018-08-04 06:00:00,96.0,6,0.1972,0.3562,94,0.0,87.84,0.12,18.81,0.43,0,0,0,0,1,0,0,0
2018-08-04 07:00:00,93.0,7,0.1972,0.3562,94,0.0,87.89,32.75,19.11,0.6,0,0,0,0,1,0,0,0
2018-08-04 08:00:00,123.0,8,0.1972,0.3562,93,0.0,87.99,90.85,20.33,0.43,0,0,0,0,0,0,0,1
2018-08-04 09:00:00,93.0,9,0.1972,0.3562,88,0.0,87.99,322.5,22.57,0.66,0,0,0,0,1,0,0,0
2018-08-04 10:00:00,62.0,10,0.1972,0.3562,75,0.0,88.02,329.22,25.28,0.65,0,0,0,0,1,0,0,0
2018-08-04 11:00:00,49.0,11,0.1972,0.3562,79,2.43,88.01,57.32,23.41,0.54,0,0,0,0,1,0,0,0
2018-08-04 12:00:00,47.0,12,0.1972,0.3562,90,0.02,88.02,114.77,20.22,0.76,1,0,0,0,0,0,0,0
2018-08-04 13:00:00,41.0,13,0.1972,0.3562,96,6.63,88.0,186.08,17.73,0.93,1,0,0,0,0,0,0,0
2018-08-04 14:00:00,52.0,14,0.1972,0.3562,90,0.0,87.89,768.08,20.81,0.89,1,0,0,0,0,0,0,0
2018-08-04 15:00:00,45.0,15,0.1972,0.3562,74,0.0,87.75,625.53,24.51,0.64,0,0,0,0,0,1,0,0
2018-08-04 16:00:00,46.0,16,0.1972,0.3562,63,0.0,87.72,454.58,26.29,0.69,0,0,0,0,1,0,0,0
2018-08-04 17:00:00,35.0,17,0.1972,0.3562,58,0.0,87.78,171.48,27.32,0.8,0,0,0,0,0,1,0,0
2018-08-04 18:00:00,48.0,18,0.1972,0.3562,66,0.0,87.79,19.47,24.29,0.99,0,0,0,0,0,1,0,0
2018-08-04 19:00:00,44.0,19,0.1972,0.3562,70,0.0,87.84,0.08,22.45,0.53,0,0,0,0,0,1,0,0
2018-08-04 20:00:00,60.0,20,0.1972,0.3562,76,0.0,87.87,0.0,21.7,0.42,0,0,0,0,1,0,0,0
2018-08-04 21:00:00,81.0,21,0.1972,0.3562,78,0.0,87.9,0.0,21.54,0.38,0,0,0,0,1,0,0,0
2018-08-04 22:00:00,125.0,22,0.1972,0.3562,80,0.0,87.9,0.0,20.7,0.36,0,0,0,0,1,0,0,0
2018-08-04 23:00:00,86.0,23,0.1972,0.3562,84,0.0,87.9,0.0,20.01,0.28,0,0,0,0,1,0,0,0
2018-08-05 00:00:00,73.0,0,0.1972,0.3562,88,0.0,87.9,0.0,19.24,0.18,0,0,0,0,1,0,0,0
2018-08-05 01:00:00,110.0,1,0.1972,0.3562,93,0.0,87.87,0.0,18.68,0.54,0,0,0,0,0,1,0,0
2018-08-05 02:00:00,128.0,2,0.1972,0.3562,95,0.0,87.8,0.0,18.16,0.89,1,0,0,0,0,0,0,0
2018-08-05 03:00:00,81.0,3,0.1972,0.3562,96,0.0,87.78,0.0,17.78,0.9,1,0,0,0,0,0,0,0
2018-08-05 04:00:00,82.0,4,0.1972,0.3562,97,0.0,87.78,0.0,17.49,0.58,0,0,0,0,0,1,0,0
2018-08-05 05:00:00,76.0,5,0.1972,0.3562,97,0.0,87.83,0.0,17.54,0.87,0,0,0,0,0,1,0,0
2018-08-05 06:00:00,59.0,6,0.1972,0.3562,96,0.0,87.87,0.28,17.0,0.97,0,0,0,0,0,1,0,0
2018-08-05 07:00:00,50.0,7,0.1972,0.3562,96,0.02,87.9,23.92,16.45,0.66,0,0,0,0,0,1,0,0
2018-08-05 08:00:00,75.0,8,0.1972,0.3562,94,0.02,87.99,64.45,18.07,0.68,0,0,0,0,0,1,0,0
2018-08-05 09:00:00,78.0,9,0.1972,0.3562,85,0.0,88.02,363.67,21.17,0.47,0,0,0,0,0,1,0,0
2018-08-05 10:00:00,49.0,10,0.1972,0.3562,71,0.0,88.06,563.9,24.96,0.72,0,0,0,0,0,1,0,0
2018-08-05 11:00:00,56.0,11,0.1972,0.3562,66,0.0,88.05,670.27,26.2,0.93,1,0,0,0,0,0,0,0
2018-08-05 12:00:00,50.0,12,0.1972,0.3562,61,0.0,87.99,782.41,27.23,0.97,0,0,0,0,0,1,0,0
2018-08-05 13:00:00,49.0,13,0.1972,0.3562,61,0.0,87.92,459.73,27.09,0.82,0,0,0,0,1,0,0,0
2018-08-05 14:00:00,56.0,14,0.1972,0.3562,68,0.0,87.84,235.9,25.55,1.13,0,0,0,0,1,0,0,0
2018-08-05 15:00:00,61.0,15,0.1972,0.3562,66,0.0,87.76,535.4,26.11,1.35,0,0,0,0,1,0,0,0
2018-08-05 16:00:00,57.0,16,0.1972,0.3562,67,0.0,87.75,406.18,26.17,1.32,0,0,0,0,1,0,0,0
2018-08-05 17:00:00,58.0,17,0.1972,0.3562,68,0.0,87.72,194.83,25.46,1.12,0,0,0,0,1,0,0,0
2018-08-05 18:00:00,62.0,18,0.1972,0.3562,72,0.0,87.75,50.98,23.89,0.93,0,0,0,0,1,0,0,0
2018-08-05 19:00:00,57.0,19,0.1972,0.3562,78,0.0,87.78,0.22,22.25,0.52,0,0,0,0,1,0,0,0
2018-08-05 20:00:00,76.0,20,0.1972,0.3562,79,0.0,87.82,0.0,21.73,0.38,0,0,0,0,0,0,1,0
2018-08-05 21:00:00,74.0,21,0.1972,0.3562,81,0.0,87.88,0.0,21.18,0.26,0,0,0,0,1,0,0,0
2018-08-05 22:00:00,81.0,22,0.1972,0.3562,83,0.0,87.9,0.0,20.63,0.21,0,0,0,0,1,0,0,0
2018-08-05 23:00:00,73.0,23,0.1972,0.3562,86,0.0,87.9,0.0,20.02,0.21,0,0,0,0,1,0,0,0
2018-08-06 00:00:00,63.0,0,0.1972,0.3562,88,0.0,87.86,0.0,20.31,0.24,0,0,0,0,0,1,0,0
2018-08-06 01:00:00,93.0,1,0.1972,0.3562,88,0.0,87.8,0.0,20.4,0.26,0,0,0,0,1,0,0,0
2018-08-06 02:00:00,85.0,2,0.1972,0.3562,88,0.0,87.78,0.0,20.29,0.35,0,0,0,0,0,1,0,0
2018-08-06 03:00:00,83.0,3,0.1972,0.3562,88,0.0,87.76,0.0,20.31,0.37,0,0,0,0,1,0,0,0
2018-08-06 04:00:00,86.0,4,0.1972,0.3562,91,0.49,87.83,0.0,19.97,1.11,1,0,0,0,0,0,0,0
2018-08-06 05:00:00,92.0,5,0.1972,0.3562,94,0.03,87.9,0.0,18.72,0.99,1,0,0,0,0,0,0,0
2018-08-06 06:00:00,59.0,6,0.1972,0.3562,93,0.0,87.91,0.22,17.82,0.65,0,0,0,0,0,1,0,0
2018-08-06 07:00:00,59.0,7,0.1972,0.3562,93,0.02,87.95,22.83,17.91,0.72,1,0,0,0,0,0,0,0
2018-08-06 08:00:00,79.0,8,0.1972,0.3562,95,0.0,88.02,113.95,19.14,0.69,0,0,1,0,0,0,0,0
2018-08-06 09:00:00,85.0,9,0.1972,0.3562,89,0.0,88.08,309.13,21.18,0.67,0,0,1,0,0,0,0,0
2018-08-06 10:00:00,101.0,10,0.1972,0.3562,77,0.0,88.09,516.63,23.99,0.81,1,0,0,0,0,0,0,0
2018-08-06 11:00:00,76.0,11,0.1972,0.3562,69,0.0,88.1,490.15,25.84,0.81,1,0,0,0,0,0,0,0
2018-08-06 12:00:00,63.0,12,0.1972,0.3562,56,0.0,88.03,693.94,27.41,0.77,0,0,0,0,0,1,0,0
2018-08-06 13:00:00,50.0,13,0.1972,0.3562,65,0.0,87.98,159.07,25.55,1.12,0,0,0,0,1,0,0,0
2018-08-06 14:00:00,71.0,14,0.1972,0.3562,69,0.39,87.91,262.63,23.95,1.07,0,0,0,0,1,0,0,0
2018-08-06 15:00:00,57.0,15,0.1972,0.3562,84,2.62,87.85,102.88,21.87,0.86,0,0,0,0,1,0,0,0
2018-08-06 16:00:00,40.0,16,0.1972,0.3562,88,0.0,87.78,244.3,20.91,0.74,0,0,0,0,1,0,0,0
2018-08-06 17:00:00,44.0,17,0.1972,0.3562,76,0.0,87.8,223.1,23.26,0.9,0,0,0,0,1,0,0,0
2018-08-06 18:00:00,42.0,18,0.1972,0.3562,77,4.97,87.86,64.18,22.4,1.17,0,0,0,0,1,0,0,0
2018-08-06 19:00:00,44.0,19,0.1972,0.3562,94,1.12,87.84,0.02,18.88,0.48,0,0,0,0,1,0,0,0
2018-08-06 20:00:00,59.0,20,0.1972,0.3562,96,0.09,87.87,0.0,19.09,0.65,0,0,0,0,0,1,0,0
2018-08-06 21:00:00,65.0,21,0.1972,0.3562,96,0.02,87.93,0.0,19.31,0.77,0,0,0,0,0,1,0,0
2018-08-06 22:00:00,60.0,22,0.1972,0.3562,97,0.02,87.99,0.0,19.31,0.94,0,0,0,0,0,1,0,0
2018-08-06 23:00:00,66.0,23,0.1972,0.3562,97,0.05,87.98,0.0,19.43,0.82,1,0,0,0,0,0,0,0
2018-08-07 00:00:00,59.0,0,0.1972,0.3562,97,0.29,87.96,0.0,19.08,1.44,1,0,0,0,0,0,0,0
2018-08-07 01:00:00,60.0,1,0.1972,0.3562,96,0.02,87.84,0.0,18.41,0.85,0,0,0,0,0,1,0,0
2018-08-07 02:00:00,65.0,2,0.1972,0.3562,97,0.02,87.8,0.0,18.03,0.93,0,0,0,0,0,1,0,0
2018-08-07 03:00:00,58.0,3,0.1972,0.3562,97,0.02,87.83,0.0,18.32,1.1,1,0,0,0,0,0,0,0
2018-08-07 04:00:00,56.0,4,0.1972,0.3562,96,0.0,87.89,0.0,17.7,1.65,1,0,0,0,0,0,0,0
2018-08-07 05:00:00,47.0,5,0.1972,0.3562,95,0.0,87.96,0.0,17.5,0.81,0,0,0,0,1,0,0,0
2018-08-07 06:00:00,41.0,6,0.1972,0.3562,96,0.0,87.95,0.23,17.48,0.47,0,0,0,0,1,0,0,0
2018-08-07 07:00:00,48.0,7,0.1972,0.3562,97,0.0,87.96,44.22,17.63,0.52,0,0,0,0,0,1,0,0
2018-08-07 08:00:00,86.0,8,0.1972,0.3562,92,0.0,88.03,113.98,19.15,0.49,0,0,0,0,0,0,1,0
2018-08-07 09:00:00,70.0,9,0.1972,0.3562,83,0.0,88.09,370.6,21.5,0.71,0,0,0,0,0,0,1,0
2018-08-07 10:00:00,46.0,10,0.1972,0.3562,73,0.0,88.09,581.75,24.34,0.86,0,0,0,0,1,0,0,0
2018-08-07 11:00:00,37.0,11,0.1972,0.3562,66,0.0,88.09,642.07,25.44,1.17,0,0,0,0,1,0,0,0
2018-08-07 12:00:00,32.0,12,0.1972,0.3562,64,0.0,88.05,797.02,26.29,1.34,0,0,0,0,1,0,0,0
2018-08-07 13:00:00,31.0,13,0.1972,0.3562,59,0.0,87.98,857.3,26.97,1.41,0,0,0,0,1,0,0,0
2018-08-07 14:00:00,34.0,14,0.1972,0.3562,55,0.0,87.89,778.58,27.52,1.44,0,0,0,0,1,0,0,0
2018-08-07 15:00:00,31.0,15,0.1972,0.3562,51,0.0,87.81,635.35,27.73,1.55,0,0,0,0,1,0,0,0
2018-08-07 16:00:00,33.0,16,0.1972,0.3562,52,0.0,87.75,445.25,27.42,1.57,0,0,0,0,1,0,0,0
2018-08-07 17:00:00,26.0,17,0.1972,0.3562,55,0.0,87.7,198.88,26.97,1.11,0,0,0,0,1,0,0,0
2018-08-07 18:00:00,39.0,18,0.1972,0.3562,59,0.0,87.71,57.1,25.21,0.94,0,0,0,0,0,1,0,0
2018-08-07 19:00:00,111.0,19,0.1972,0.3562,70,0.0,87.75,0.17,22.4,0.67,0,0,0,0,1,0,0,0
2018-08-07 20:00:00,96.0,20,0.1972,0.3562,77,0.0,87.8,0.0,20.79,0.41,0,0,0,0,1,0,0,0
2018-08-07 21:00:00,87.0,21,0.1972,0.3562,82,0.0,87.81,0.0,20.04,0.27,0,0,0,0,1,0,0,0
2018-08-07 22:00:00,145.0,22,0.1972,0.3562,86,0.0,87.87,0.0,19.51,0.25,0,0,0,0,1,0,0,0
2018-08-07 23:00:00,140.0,23,0.1972,0.3562,89,0.0,87.9,0.0,18.93,0.35,1,0,0,0,0,0,0,0
2018-08-08 00:00:00,117.0,0,0.1972,0.3562,88,0.0,87.88,0.0,18.7,0.28,0,0,0,0,0,1,0,0
2018-08-08 01:00:00,83.0,1,0.1972,0.3562,87,0.0,87.81,0.0,18.66,0.3,0,0,0,0,0,1,0,0
2018-08-08 02:00:00,86.0,2,0.1972,0.3562,87,0.0,87.75,0.0,18.63,0.41,0,0,0,0,0,1,0,0
2018-08-08 03:00:00,75.0,3,0.1972,0.3562,92,0.0,87.76,0.0,17.4,0.4,0,0,0,0,0,1,0,0
2018-08-08 04:00:00,75.0,4,0.1972,0.3562,94,0.0,87.77,0.0,17.07,0.54,0,0,0,0,0,1,0,0
2018-08-08 05:00:00,95.0,5,0.1972,0.3562,94,0.0,87.79,0.0,17.24,0.69,0,0,0,0,0,1,0,0
2018-08-08 06:00:00,81.0,6,0.1972,0.3562,95,0.0,87.85,0.22,17.03,0.59,0,0,0,0,0,1,0,0
2018-08-08 07:00:00,93.0,7,0.1972,0.3562,95,0.02,87.91,26.85,17.48,0.61,0,0,0,0,0,1,0,0
2018-08-08 08:00:00,196.0,8,0.1972,0.3562,91,0.0,87.98,84.23,19.31,0.72,1,0,0,0,0,0,0,0
2018-08-08 09:00:00,123.0,9,0.1972,0.3562,82,0.0,88.05,351.13,21.97,0.63,0,0,0,0,0,1,0,0
2018-08-08 10:00:00,79.0,10,0.1972,0.3562,70,0.0,88.08,577.73,25.15,0.85,1,0,0,0,0,0,0,0
2018-08-08 11:00:00,62.0,11,0.1972,0.3562,65,0.0,88.05,686.15,26.36,1.05,0,0,0,0,0,1,0,0
2018-08-08 12:00:00,56.0,12,0.1972,0.3562,61,0.0,88.01,672.68,27.47,0.97,0,0,0,0,0,1,0,0
2018-08-08 13:00:00,52.0,13,0.1972,0.3562,59,0.0,87.93,257.07,26.7,0.81,1,0,0,0,0,0,0,0
2018-08-08 14:00:00,54.0,14,0.1972,0.3562,61,0.0,87.84,334.37,25.86,0.65,0,1,0,0,0,0,0,0
2018-08-08 15:00:00,60.0,15,0.1972,0.3562,52,0.0,87.77,575.7,28.28,0.72,0,0,0,0,0,1,0,0
2018-08-08 16:00:00,60.0,16,0.1972,0.3562,48,0.0,87.71,398.77,29.55,1.01,0,0,0,0,0,1,0,0
2018-08-08 17:00:00,61.0,17,0.1972,0.3562,55,0.0,87.72,121.55,28.14,1.12,0,0,0,0,0,1,0,0
2018-08-08 18:00:00,55.0,18,0.1972,0.3562,65,0.0,87.77,19.25,25.5,0.98,0,0,0,0,0,1,0,0
2018-08-08 19:00:00,51.0,19,0.1972,0.3562,73,0.0,87.82,0.13,23.38,0.47,0,0,0,0,0,1,0,0
2018-08-08 20:00:00,76.0,20,0.1972,0.3562,81,0.0,87.84,0.0,21.92,0.25,0,0,0,0,0,0,1,0
2018-08-08 21:00:00,108.0,21,0.1972,0.3562,83,0.0,87.91,0.0,21.31,0.22,0,0,0,0,0,0,1,0
2018-08-08 22:00:00,104.0,22,0.1972,0.3562,84,0.0,87.95,0.0,20.79,0.19,0,0,0,0,0,0,1,0
2018-08-08 23:00:00,90.0,23,0.1972,0.3562,89,0.0,87.94,0.0,20.17,0.19,1,0,0,0,0,0,0,0
2018-08-09 00:00:00,98.0,0,0.1972,0.3562,91,0.0,87.89,0.0,19.52,0.33,0,0,0,0,0,1,0,0
2018-08-09 01:00:00,102.0,1,0.1972,0.3562,91,0.0,87.83,0.0,19.14,0.38,1,0,0,0,0,0,0,0
2018-08-09 02:00:00,177.0,2,0.1972,0.3562,87,0.0,87.78,0.0,19.29,0.4,0,0,0,0,0,1,0,0
2018-08-09 03:00:00,121.0,3,0.1972,0.3562,86,0.0,87.76,0.0,19.05,0.58,0,0,0,0,0,1,0,0
2018-08-09 04:00:00,86.0,4,0.1972,0.3562,83,0.0,87.76,0.0,19.03,0.43,1,0,0,0,0,0,0,0
2018-08-09 05:00:00,64.0,5,0.1972,0.3562,83,0.0,87.81,0.0,18.81,0.48,0,1,0,0,0,0,0,0
2018-08-09 06:00:00,79.0,6,0.1972,0.3562,87,0.0,87.89,0.18,17.95,0.29,0,0,0,0,0,1,0,0
2018-08-09 07:00:00,90.0,7,0.1972,0.3562,90,0.0,87.96,23.22,17.77,0.61,1,0,0,0,0,0,0,0
2018-08-09 08:00:00,112.0,8,0.1972,0.3562,88,0.0,88.04,64.42,19.35,0.9,1,0,0,0,0,0,0,0
2018-08-09 09:00:00,78.0,9,0.1972,0.3562,84,0.0,88.09,352.77,21.65,0.94,1,0,0,0,0,0,0,0
2018-08-09 10:00:00,60.0,10,0.1972,0.3562,73,0.0,88.11,598.32,24.8,1.03,1,0,0,0,0,0,0,0
2018-08-09 11:00:00,59.0,11,0.1972,0.3562,66,0.0,88.08,752.3,26.53,1.14,1,0,0,0,0,0,0,0
2018-08-09 12:00:00,59.0,12,0.1972,0.3562,60,0.0,88.05,801.48,27.91,1.07,0,0,0,0,0,1,0,0
2018-08-09 13:00:00,54.0,13,0.1972,0.3562,54,0.0,87.96,695.42,28.59,1.11,0,0,0,0,0,1,0,0
2018-08-09 14:00:00,57.0,14,0.1972,0.3562,60,0.0,87.88,264.75,27.28,1.61,0,0,0,0,1,0,0,0
2018-08-09 15:00:00,62.0,15,0.1972,0.3562,73,0.0,87.81,330.53,24.75,1.61,0,0,0,0,1,0,0,0
2018-08-09 16:00:00,53.0,16,0.1972,0.3562,62,0.0,87.76,418.7,27.06,1.58,0,0,0,0,1,0,0,0
2018-08-09 17:00:00,48.0,17,0.1972,0.3562,58,0.0,87.75,204.58,27.3,1.45,0,0,0,0,1,0,0,0
2018-08-09 18:00:00,54.0,18,0.1972,0.3562,64,0.0,87.77,56.5,25.65,1.24,0,0,0,0,1,0,0,0
2018-08-09 19:00:00,59.0,19,0.1972,0.3562,78,0.0,87.78,0.18,23.13,0.91,0,0,0,0,1,0,0,0
2018-08-09 20:00:00,90.0,20,0.1972,0.3562,84,0.0,87.82,0.0,21.78,0.32,0,0,0,0,0,1,0,0
2018-08-09 21:00:00,113.0,21,0.1972,0.3562,86,0.0,87.86,0.0,21.19,0.25,0,0,0,0,0,0,1,0
2018-08-09 22:00:00,136.0,22,0.1972,0.3562,85,0.0,87.94,0.0,21.2,0.27,0,0,0,0,0,0,1,0
2018-08-09 23:00:00,115.0,23,0.1972,0.3562,86,0.0,87.97,0.0,21.43,0.19,0,0,0,0,0,1,0,0
2018-08-10 00:00:00,125.0,0,0.1972,0.3562,87,0.0,87.92,0.0,21.39,0.28,0,0,0,0,1,0,0,0
2018-08-10 01:00:00,181.0,1,0.1972,0.3562,89,0.0,87.87,0.0,21.11,0.33,0,0,0,0,0,1,0,0
2018-08-10 02:00:00,160.0,2,0.1972,0.3562,91,0.0,87.83,0.0,20.8,1.04,1,0,0,0,0,0,0,0
2018-08-10 03:00:00,123.0,3,0.1972,0.3562,93,0.0,87.8,0.0,19.85,1.2,1,0,0,0,0,0,0,0
2018-08-10 04:00:00,82.0,4,0.1972,0.3562,93,0.0,87.82,0.0,19.17,0.9,1,0,0,0,0,0,0,0
2018-08-10 05:00:00,80.0,5,0.1972,0.3562,92,0.0,87.87,0.0,19.07,0.9,1,0,0,0,0,0,0,0
2018-08-10 06:00:00,65.0,6,0.1972,0.3562,90,0.0,87.9,0.12,19.25,0.95,1,0,0,0,0,0,0,0
2018-08-10 07:00:00,70.0,7,0.1972,0.3562,90,0.0,87.95,22.18,19.22,0.36,0,0,0,0,0,1,0,0
2018-08-10 08:00:00,89.0,8,0.1972,0.3562,89,0.0,88.08,106.45,20.05,0.51,0,0,0,0,0,1,0,0
2018-08-10 09:00:00,88.0,9,0.1972,0.3562,81,0.0,88.17,282.83,22.09,0.66,0,0,0,0,0,1,0,0
2018-08-10 10:00:00,81.0,10,0.1972,0.3562,74,0.0,88.18,479.08,24.11,0.8,1,0,0,0,0,0,0,0
2018-08-10 11:00:00,66.0,11,0.1972,0.3562,71,0.0,88.16,350.1,24.9,0.86,1,0,0,0,0,0,0,0
2018-08-10 12:00:00,57.0,12,0.1972,0.3562,66,0.0,88.09,544.45,26.03,0.88,1,0,0,0,0,0,0,0
2018-08-10 13:00:00,58.0,13,0.1972,0.3562,61,0.0,87.99,494.77,26.83,1.04,1,0,0,0,0,0,0,0
2018-08-10 14:00:00,47.0,14,0.1972,0.3562,65,0.63,87.92,80.13,23.84,1.12,0,0,0,0,0,0,1,0
2018-08-10 15:00:00,57.0,15,0.1972,0.3562,85,0.48,87.82,214.53,19.7,0.76,0,0,0,0,0,0,1,0
2018-08-10 16:00:00,53.0,16,0.1972,0.3562,66,0.0,87.79,331.25,23.64,0.81,0,0,0,0,1,0,0,0
2018-08-10 17:00:00,47.0,17,0.1972,0.3562,59,0.0,87.76,225.87,25.51,1.29,0,0,0,0,0,1,0,0
2018-08-10 18:00:00,59.0,18,0.1972,0.3562,67,0.0,87.8,46.87,24.28,1.15,0,0,0,0,0,1,0,0
2018-08-10 19:00:00,69.0,19,0.1972,0.3562,79,0.0,87.81,0.27,21.83,0.84,0,0,0,0,0,1,0,0
2018-08-10 20:00:00,122.0,20,0.1972,0.3562,82,0.0,87.87,0.0,20.72,0.57,0,0,0,0,1,0,0,0
2018-08-10 21:00:00,123.0,21,0.1972,0.3562,83,0.0,87.91,0.0,20.38,0.47,0,0,0,0,1,0,0,0
2018-08-10 22:00:00,156.0,22,0.1972,0.3562,81,0.0,87.94,0.0,20.45,0.47,0,0,0,0,1,0,0,0
2018-08-10 23:00:00,121.0,23,0.1972,0.3562,83,0.0,87.92,0.0,20.3,0.46,0,0,0,0,1,0,0,0
2018-08-11 00:00:00,186.0,0,0.1972,0.3562,88,0.0,87.88,0.0,19.36,0.32,0,0,0,0,1,0,0,0
2018-08-11 01:00:00,141.0,1,0.1972,0.3562,92,0.0,87.85,0.0,18.64,0.33,0,0,0,0,0,1,0,0
2018-08-11 02:00:00,121.0,2,0.1972,0.3562,94,0.0,87.79,0.0,18.32,0.48,0,0,0,0,0,1,0,0
2018-08-11 03:00:00,99.0,3,0.1972,0.3562,-9998,0.0,87.75,0.0,17.85,0.58,0,0,0,0,0,1,0,0
2018-08-11 04:00:00,87.0,4,0.1972,0.3562,-9998,0.0,87.73,0.0,17.75,0.67,0,0,0,0,0,1,0,0
2018-08-11 05:00:00,129.0,5,0.1972,0.3562,-9998,0.0,87.75,0.0,17.8,0.64,0,0,0,0,0,1,0,0
2018-08-11 06:00:00,97.0,6,0.1972,0.3562,-9998,0.0,87.8,0.3,18.23,0.45,0,0,0,0,0,1,0,0
2018-08-11 07:00:00,106.0,7,0.1972,0.3562,-9998,0.02,87.87,22.33,18.23,0.32,0,0,0,0,0,1,0,0
2018-08-11 08:00:00,117.0,8,0.1972,0.3562,-9998,0.03,87.91,50.28,20.18,0.71,0,0,0,0,1,0,0,0
2018-08-11 09:00:00,78.0,9,0.1972,0.3562,-9998,0.0,87.96,348.45,22.95,1.41,0,0,0,0,1,0,0,0
2018-08-11 10:00:00,56.0,10,0.1972,0.3562,-9998,0.0,87.98,612.92,25.49,1.12,0,0,0,0,1,0,0,0
2018-08-11 11:00:00,42.0,11,0.1972,0.3562,-9998,0.0,88.0,657.33,26.73,1.17,0,0,0,0,1,0,0,0
2018-08-11 12:00:00,44.0,12,0.1972,0.3562,-9998,0.0,87.95,735.02,27.02,1.46,0,0,0,0,1,0,0,0
2018-08-11 13:00:00,41.0,13,0.1972,0.3562,-9998,0.0,87.88,592.67,26.53,1.21,0,0,0,0,1,0,0,0
2018-08-11 14:00:00,38.0,14,0.1972,0.3562,-9998,0.0,87.83,769.23,27.13,1.24,0,0,0,0,1,0,0,0
2018-08-11 15:00:00,38.0,15,0.1972,0.3562,-9998,0.0,87.78,638.18,27.65,1.31,0,0,0,0,1,0,0,0
2018-08-11 16:00:00,40.0,16,0.1972,0.3562,-9998,0.0,87.72,409.34,27.5,1.27,0,0,0,0,0,0,1,0
2018-08-11 17:00:00,34.0,17,0.1972,0.3562,-9998,0.0,87.69,207.92,26.73,0.95,0,0,0,0,1,0,0,0
2018-08-11 18:00:00,45.0,18,0.1972,0.3562,-9998,0.0,87.7,46.83,25.18,0.71,0,0,0,0,1,0,0,0
